id,name,image,preview,duration,explicit,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,chord,published
7ddUIAiI2kH0rLBbi27wrH,Never Gonna Fall in Love Again - Live,https://i.scdn.co/image/ab67616d0000b27319b8a615f5b08694f0d1acd6,https://p.scdn.co/mp3-preview/00dc3981d0c2951e3c737d5912fdbc3a4c32202d?cid=9950ac751e34487dbbe027c4fd7f8e99,300240,0,10,0.557,0.38,-12.645,0.0259,0.776,0.0667,0.0989,0.569,99.83,0,2005
2glSi4PRdGUzLaz5QpiNJV,Ain't It Funny,https://i.scdn.co/image/ab67616d0000b273a0797e28d8f68c14f657422e,,246160,0,0,0.707,0.869,-4.525,0.0481,0.104,0.000121,0.0813,0.621,99.825,5,2001-01-01
2C3RaGRcUWBlgKoLzQvRDS,Miss Sarajevo,https://i.scdn.co/image/ab67616d0000b273d0ecf203dca1ebd6979cc6d5,,340466,0,0,0.217,0.451,-10.432,0.0293,0.157,0.804,0.339,0.161,99.821,4,1995-01-01
0cfn5OBGafl32fEsc3z4GE,Gett Off,https://i.scdn.co/image/ab67616d0000b27399e49fe1e935d3d724627211,https://p.scdn.co/mp3-preview/0055867f9174d341ea414992dfcac5c559297413?cid=9950ac751e34487dbbe027c4fd7f8e99,272640,1,48,0.677,0.76,-7.659,0.0962,0.00257,0.000766,0.303,0.57,99.795,10,1991-10-01
3gzbPqfjQKHTUm18u71cIt,What's Your Name,https://i.scdn.co/image/ab67616d0000b27399236f2b64e8ba55c50670d3,https://p.scdn.co/mp3-preview/e0e523842535caa82d7791b40390d03ce4233424?cid=9950ac751e34487dbbe027c4fd7f8e99,135426,0,37,0.55,0.38,-7.963,0.0257,0.845,0,0.0791,0.795,99.789,5,2009-05-26
093UVG0vgKjxj4UDjLIulw,Set Adrift On Memory Bliss,https://i.scdn.co/image/ab67616d0000b273b9727e3627c864f3436e5eb1,https://p.scdn.co/mp3-preview/a7fefb3f5ffce7b7b45851357e12292e96f02a03?cid=9950ac751e34487dbbe027c4fd7f8e99,211661,0,52,0.737,0.784,-7.902,0.0777,0.00682,0.2,0.537,0.587,99.773,7,1999-04-23
5ZDL1Ap2Mwhk5xhmQ41Ei2,Boom! Shake the Room,https://i.scdn.co/image/ab67616d0000b27357958103342fb2376c1569b7,https://p.scdn.co/mp3-preview/435d9bc1abf35fa6566b7730d155cc587097995c?cid=9950ac751e34487dbbe027c4fd7f8e99,226200,0,56,0.792,0.964,-5.405,0.154,0.0698,0,0.302,0.621,99.771,1,1993-10-12
6ZPRExukAxweKNOHkBUZ4O,Mysterious Ways,https://i.scdn.co/image/ab67616d0000b273a589a051c46a5ff41125e9d6,,242773,0,0,0.673,0.713,-6.514,0.027,0.00176,0.0125,0.107,0.721,99.76,8,2006-01-01
6WMQVizkSPAufOGOk2x4dL,Sick and Tired,https://i.scdn.co/image/ab67616d0000b273ff4a7c68133a6c9398be6b64,https://p.scdn.co/mp3-preview/ec6c2f6432a29998caf2f8725448e74ef85ea721?cid=9950ac751e34487dbbe027c4fd7f8e99,210133,0,54,0.595,0.87,-4.495,0.0394,0.0107,0,0.288,0.494,99.741,0,2004
6YndZBGmLySgsVScckWkmO,Take Yourself Home,https://i.scdn.co/image/ab67616d0000b27316ae382f29670572f8931a75,,249369,0,0,0.364,0.606,-9.188,0.0831,0.0748,0.000322,0.106,0.289,99.73,5,2020-04-01
6EvgWSbWmQelxrQBmhEdXh,Heart-Shaped Box,https://i.scdn.co/image/ab67616d0000b273f118d2074e050cbc2e4533a0,,279040,0,0,0.49,0.778,-6.968,0.0548,0.0773,0.00862,0.087,0.278,99.723,1,2002-01-01
1qOLh0tI7trd1zdDKxYZTe,Starving,https://i.scdn.co/image/ab67616d0000b273612495ee5769c99125031be2,,181880,1,0,0.636,0.633,-4.23,0.126,0.371,0,0.102,0.512,99.721,4,2016-07-15
5IFCyWplye09HytIP80RCF,Too Close,https://i.scdn.co/image/ab67616d0000b2734ca1daad1145dec4618ea671,https://p.scdn.co/mp3-preview/a6d24cd483ac3985c3bff3162cfcb4e0fe05007e?cid=9950ac751e34487dbbe027c4fd7f8e99,259440,1,71,0.847,0.402,-9.952,0.0641,0.0118,0,0.283,0.752,99.693,7,1997-09-30
7AHZb0GnILBBitj0MxObO5,Take My Breath Away,https://i.scdn.co/image/ab67616d0000b273adefab4c77e8a845234eeee4,https://p.scdn.co/mp3-preview/0059b88519949fd1e15394bcffcc4ca56ae38df4?cid=9950ac751e34487dbbe027c4fd7f8e99,195346,0,48,0.568,0.607,-6.006,0.0271,0.252,0,0.25,0.405,99.692,7,2003
3EofjRgUI1WrzqqtLb8NoF,Cheyenne,https://i.scdn.co/image/ab67616d0000b273519241bcfc352fc3eaaac5db,https://p.scdn.co/mp3-preview/00a53bc15cf1e2e9bcb5833359b8dda92f945eb1?cid=9950ac751e34487dbbe027c4fd7f8e99,215107,0,53,0.554,0.768,-5.812,0.127,0.0126,0.00000713,0.122,0.324,99.679,6,2015-05-29
3rfDfPjgHDQ1BUaSHr9xoI,The Freshmen,https://i.scdn.co/image/ab67616d0000b27362c9da28de379339f3081d9e,https://p.scdn.co/mp3-preview/148ed75714674b046256569881a5ef46d412a510?cid=9950ac751e34487dbbe027c4fd7f8e99,269466,0,46,0.577,0.497,-9.371,0.0235,0.0619,0.0000107,0.11,0.279,99.662,1,1996
3wM48NDi4b7efssnJ6xOSr,I Wanna Be Evil,https://i.scdn.co/image/ab67616d0000b273c35f0054fa89bdaf9a4f8764,,321038,0,0,0.523,0.33,-11.497,0.0866,0.768,0,0.212,0.416,99.658,5,2020-10-02
0KQd3QY1Y8zC2rfO4ZBQRC,Mistadobalina,https://i.scdn.co/image/ab67616d0000b27310e59be9fca1f647161108db,https://p.scdn.co/mp3-preview/7b4aeb9e0d54425c6ab4dfee78e8196d46dede2d?cid=9950ac751e34487dbbe027c4fd7f8e99,260306,0,57,0.85,0.797,-7.429,0.136,0.0964,0.00000838,0.34,0.63,99.615,10,2004-02-10
7rFNG5N6QnhsTW2aQADMEG,Selfish,https://i.scdn.co/image/ab67616d0000b273fcab9ac564d8b668bcc35613,https://p.scdn.co/mp3-preview/12fb5d00c763313d1dcbd6591e1c0d375f96c28b?cid=9950ac751e34487dbbe027c4fd7f8e99,206066,0,31,0.718,0.744,-4.535,0.234,0.134,0,0.273,0.943,99.609,6,2019-10-18
7IjdIp3WlQtEnN2BXjr7ov,The Kids Aren't Alright,https://i.scdn.co/image/ab67616d0000b27340185614b0846b156d253f43,,179600,0,0,0.522,0.945,-4.196,0.0337,0.00599,0.0000497,0.0495,0.808,99.603,1,1998-11-16
0dPfKBYyPmoSfoLJqeKAs4,Don't Worry,https://i.scdn.co/image/ab67616d0000b273de6a96b9d62a611e4ffc7756,https://p.scdn.co/mp3-preview/900638bb8f3c65a8ab80761ba4df458487575672?cid=9950ac751e34487dbbe027c4fd7f8e99,194160,0,44,0.648,0.165,-16.446,0.0348,0.879,0.000216,0.13,0.435,99.585,4,1996-03-12
5w8XSCft9IMG2LwjRrzFdI,Love Is A Bridge,https://i.scdn.co/image/ab67616d0000b2737429d827fe95452ab77d2bce,,246560,0,0,0.653,0.571,-11.743,0.0258,0.145,0,0.0886,0.68,99.395,9,1988-06-01
25iomPYiJrAr57eLho26JF,Heather Honey,https://i.scdn.co/image/ab67616d0000b27377baecc8de0b020ef67605fd,https://p.scdn.co/mp3-preview/f4a03d9bb1b4865fc62c5f632be48452e7675b9d?cid=9950ac751e34487dbbe027c4fd7f8e99,173733,0,7,0.632,0.496,-11.95,0.0417,0.439,0.00158,0.0849,0.516,99.356,0,1999
2wvMC5EyaaYQwBfiwwY2xE,Life's Been Good,https://i.scdn.co/image/ab67616d0000b273d6627cd5a3fb6403c70471be,https://p.scdn.co/mp3-preview/4220b4db522c301195461f9aaaa099ca0a4536b5?cid=9950ac751e34487dbbe027c4fd7f8e99,536226,0,71,0.505,0.476,-12.897,0.0711,0.25,0.00915,0.113,0.542,99.31,2,1978-06-01
0vZ97gHhemKm6c64hTfJNA,"Hello, Goodbye - Remastered 2009",https://i.scdn.co/image/ab67616d0000b273692d9189b2bd75525893f0c1,https://p.scdn.co/mp3-preview/381c3385e6f0cb945ec07febb28f2489793e4576?cid=9950ac751e34487dbbe027c4fd7f8e99,208840,0,63,0.479,0.733,-8.753,0.0256,0.306,0.000024,0.414,0.806,99.307,0,1967-11-27
2jaN6NgXflZTj2z9CWcqaP,Time Is On My Side - Mono Version,https://i.scdn.co/image/ab67616d0000b273ade1843699bf51399b70303a,https://p.scdn.co/mp3-preview/fde23a2c65519387f9264bb45be9b7a102b7f290?cid=9950ac751e34487dbbe027c4fd7f8e99,179133,0,47,0.508,0.645,-9.012,0.0395,0.291,0.00000325,0.107,0.412,99.302,5,1965-01-15
1Pw5C4N6Fn5E4mGCxmbbVa,Say You Won't Let Go,https://i.scdn.co/image/ab67616d0000b2731de3cbdb04e475e61acbc33d,https://p.scdn.co/mp3-preview/4fbb32c6ab859c8d000c2cef7949d06fd71d6b5a?cid=9950ac751e34487dbbe027c4fd7f8e99,211240,0,72,0.4,0.564,-7.444,0.0523,0.693,0,0.0863,0.483,99.269,10,2016-09-09
4eLSCSELtKxZwXnFbNLXT5,On Top Of The World,https://i.scdn.co/image/ab67616d0000b273dee648abe19dd6e10902c4ae,,189840,0,0,0.507,0.923,-5.581,0.173,0.0818,0.00000463,0.0951,0.768,99.252,0,2012-09-04
6lInGDo3m5Mmk5iWAv5Zix,The Unguarded Moment,https://i.scdn.co/image/ab67616d0000b273c524070e935535978ae53a50,,213053,0,0,0.616,0.396,-11.618,0.0376,0.122,0.00855,0.113,0.263,99.235,0,2006-01-01
63nVsCAdxu9OdeRhe58wiE,Broken Wings,https://i.scdn.co/image/ab67616d0000b2738a5eb88a1d4e55c2f2a11bf7,,345840,0,0,0.286,0.473,-15.646,0.0388,0.115,0.0000423,0.071,0.449,99.233,1,1985-06-01
3545jkMQTsrgBUIIS0ai8F,Pinball Wizard / See Me Feel Me,https://i.scdn.co/image/ab67616d0000b273cf920e39bf6a32738cd04395,https://p.scdn.co/mp3-preview/5aa52d0fce283439ebedbf794e73986f3b2c1686?cid=9950ac751e34487dbbe027c4fd7f8e99,202480,0,16,0.324,0.76,-8.631,0.0378,0.0401,0,0.0705,0.45,99.232,4,2019-02-15
2Mik4RyMTMGXscX9QGiDoX,Surfin' Bird,https://i.scdn.co/image/ab67616d0000b2730878cd5242b4698a0483ce71,,143293,0,25,0.587,0.968,-9.393,0.0527,0.000869,0.000606,0.329,0.845,99.231,11,1995-02-24
5q0o6ujHDxIpajWRP6ouVG,From A Jack To A King,https://i.scdn.co/image/ab67616d0000b2734b1b99a39d63e812be8005b6,https://p.scdn.co/mp3-preview/2596c4c80aeb94bf5c1f50fac4f22795f5f488c6?cid=9950ac751e34487dbbe027c4fd7f8e99,131426,0,8,0.627,0.44,-7.779,0.0279,0.752,0,0.133,0.833,99.223,3,2011-03-01
1w29UTa5uUvIri2tWtZ12Y,Hip Hop Hooray,https://i.scdn.co/image/ab67616d0000b27393e4dd713aeeeada502e5428,,267266,0,1,0.862,0.642,-13.652,0.101,0.102,0,0.272,0.765,99.201,6,1993-02-23
3oEHQmhvFLiE7ZYES0ulzv,"My Heart Will Go On - Love Theme from ""Titanic""",https://i.scdn.co/image/ab67616d0000b273a626e7f7249adfbf2a839954,,280000,0,0,0.428,0.276,-11.729,0.0312,0.732,0.00000533,0.117,0.0382,99.195,4,1997-10-24
33LC84JgLvK2KuW43MfaNq,"My Heart Will Go On - Love Theme from ""Titanic""",https://i.scdn.co/image/ab67616d0000b273745adc3f697ea1ec79d66901,https://p.scdn.co/mp3-preview/68c13229ec9b1b4a5ea580e801061fd7791857c4?cid=9950ac751e34487dbbe027c4fd7f8e99,280000,0,78,0.428,0.276,-11.729,0.0312,0.732,0.00000533,0.117,0.0382,99.195,4,1997-11-14
6QnFHieoch6U9J8zfv6hml,I Want Your Sex - Pts. 1 & 2 Remastered,https://i.scdn.co/image/ab67616d0000b273b7a9a6a2bf311630d3fc6956,https://p.scdn.co/mp3-preview/5610dff8669ef72f084830b5eb804db17efae0a4?cid=9950ac751e34487dbbe027c4fd7f8e99,557293,0,57,0.812,0.6,-13.418,0.0538,0.00509,0.0248,0.0465,0.8,99.189,10,1987-10-30
6AhUX0ObPgTnS5GGFrRidN,Seasons in the Sun,https://i.scdn.co/image/ab67616d0000b273871ab8561721e8967eda8269,https://p.scdn.co/mp3-preview/d7a58d447e250820a75fc59b3a0707e99b3baa43?cid=9950ac751e34487dbbe027c4fd7f8e99,205586,0,54,0.623,0.427,-14.58,0.05,0.443,0,0.1,0.899,99.167,6,2010-03-01
5IVuqXILoxVWvWEPm82Jxr,Crazy In Love (feat. Jay-Z),https://i.scdn.co/image/ab67616d0000b27345680a4a57c97894490a01c1,https://p.scdn.co/mp3-preview/023ccc9c406cafc5a3e3b4dd524b9092b45dacbf?cid=9950ac751e34487dbbe027c4fd7f8e99,236133,0,82,0.646,0.77,-6.596,0.226,0.00249,0,0.0715,0.681,99.165,2,2003-06-24
5oSCqtN7I9XjeMrnmN0fWW,"Tom's Diner - 7"" Version",https://i.scdn.co/image/ab67616d0000b273e146a62685d8a76a59867d59,,228533,0,0,0.86,0.607,-6.706,0.042,0.0189,0.00816,0.0403,0.732,99.15,6,2003-01-01
0Zbbxnx4SGGHoIow4PpISP,Stargazing,https://i.scdn.co/image/ab67616d0000b273a333559091297eda04eba27c,https://p.scdn.co/mp3-preview/4a365dd471d768a355d3d879e4d08803b03b43de?cid=9950ac751e34487dbbe027c4fd7f8e99,236853,0,69,0.677,0.497,-5.763,0.0809,0.152,0,0.0911,0.419,99.137,5,2017-09-21
3vaBTaDimZdK0KqSRmCFZ1,Young Love,https://i.scdn.co/image/ab67616d0000b273d912a247dab784a4b9f69a9a,https://p.scdn.co/mp3-preview/f5474fd3b6038d7a10eca5472a7d1c3c9a835229?cid=9950ac751e34487dbbe027c4fd7f8e99,145053,0,23,0.578,0.525,-6.903,0.0273,0.653,0.0000787,0.173,0.464,99.123,3,1996
5y0YreEOnQiKFAnCrcFIXz,(Just Like) Starting Over - Remastered 2010,https://i.scdn.co/image/ab67616d0000b2736eac0f2b77d85a59f0cf9b3e,https://p.scdn.co/mp3-preview/a79a8808230f4ded0af7074d5f472dee77f6881f?cid=9950ac751e34487dbbe027c4fd7f8e99,236546,0,62,0.701,0.79,-6.16,0.0725,0.301,0.0000606,0.179,0.421,99.104,9,1980-11-17
7tqQI7nmRAqX0g8bIYDXmF,(Just Like) Starting Over - Remastered 2010,https://i.scdn.co/image/ab67616d0000b2730488a5c4e21edc24526652ae,https://p.scdn.co/mp3-preview/6aa3e7ae42a061bfe95f8a519555c3762b1e8263?cid=9950ac751e34487dbbe027c4fd7f8e99,236546,0,56,0.701,0.79,-6.16,0.0725,0.301,0.0000606,0.179,0.421,99.104,9,1980-11-17
4sutLmjkVKRN6pOAMo2joC,"Tom's Diner - 7"" Version",https://i.scdn.co/image/ab67616d0000b273d87668810cd3f6d77285c9ca,https://p.scdn.co/mp3-preview/b89387075711416204b92aab73421fae19a02e30?cid=9950ac751e34487dbbe027c4fd7f8e99,227866,0,58,0.863,0.452,-10.839,0.0678,0.0376,0.0215,0.0532,0.544,99.102,6,1998-01-01
6fLTxkL2wgC40fBM6IIe7r,It's All Over Now - Mono Version,https://i.scdn.co/image/ab67616d0000b2739d6ee4590d050ec9563daa92,https://p.scdn.co/mp3-preview/3666a4ddcf83046939f2603eedf32f31245b26a9?cid=9950ac751e34487dbbe027c4fd7f8e99,206440,0,48,0.603,0.689,-10.729,0.0304,0.0239,0.00000327,0.33,0.761,99.088,0,1964-10-17
425fFEDIaVQ0P9H7gDt7ju,Onionskin,https://i.scdn.co/image/ab67616d0000b273fdc9564941aa6124a0f0f1d7,https://p.scdn.co/mp3-preview/f15e6b6a3f657c9f7b44c762d30cb2325519fb5b?cid=9950ac751e34487dbbe027c4fd7f8e99,207706,0,45,0.516,0.922,-3.043,0.0704,0.0213,0.000013,0.158,0.456,99.086,0,1989-10-18
1Nj2oBISdFDSF8eDuXcALz,Start Again (feat. Logic),https://i.scdn.co/image/ab67616d0000b273acc995be2b5bdc62d622ccd3,https://p.scdn.co/mp3-preview/4bb569af99a9fb8c4517dbf96eb119ed0d7f79dd?cid=9950ac751e34487dbbe027c4fd7f8e99,165626,0,64,0.564,0.722,-5.59,0.124,0.162,0,0.0931,0.276,99.083,1,2018-05-18
5sIx4BlfYGuZeSLF40N9GH,Remind Me to Forget,https://i.scdn.co/image/ab67616d0000b2734ece7c376ac63049f46aec6b,https://p.scdn.co/mp3-preview/f6d965f7396c2e888fc7f0230f597e13ae3f3f20?cid=9950ac751e34487dbbe027c4fd7f8e99,217286,0,68,0.685,0.508,-6.4,0.0987,0.193,0,0.139,0.315,99.063,0,2018-03-16
3lBRNqXjPp2j3JMTCXDTNO,Best Thing I Never Had,https://i.scdn.co/image/ab67616d0000b273ff5429125128b43572dbdccd,https://p.scdn.co/mp3-preview/53e77e774e00bf01be5be21d629fb06d00740766?cid=9950ac751e34487dbbe027c4fd7f8e99,253746,0,72,0.546,0.649,-4.056,0.0324,0.143,0.0000155,0.0894,0.298,99.05,6,2011-06-24
6fRxMU4LWwyaSSowV441IU,Beautiful Mistakes (feat. Megan Thee Stallion),https://i.scdn.co/image/ab67616d0000b273a6c1dea2b83a2309d9e0adc3,https://p.scdn.co/mp3-preview/952fe343712095ebea9aa06609ff83c3fe6e9ccb?cid=9950ac751e34487dbbe027c4fd7f8e99,227395,0,31,0.713,0.676,-5.483,0.027,0.0377,0,0.154,0.721,99.048,10,2021-03-03
3jjujdWJ72nww5eGnfs2E7,Adore You,https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,https://p.scdn.co/mp3-preview/a42d5e9f6f5c3375db9723bb2356239351eead31?cid=9950ac751e34487dbbe027c4fd7f8e99,207133,0,88,0.676,0.771,-3.675,0.0483,0.0237,0.000007,0.102,0.569,99.048,8,2019-12-13
5zFglKYiknIxks8geR8rcL,Beautiful Mistakes (feat. Megan Thee Stallion),https://i.scdn.co/image/ab67616d0000b27386a8ab515de4b7aef28cd631,https://p.scdn.co/mp3-preview/952fe343712095ebea9aa06609ff83c3fe6e9ccb?cid=9950ac751e34487dbbe027c4fd7f8e99,227395,0,82,0.713,0.676,-5.483,0.027,0.0377,0,0.154,0.721,99.048,10,2021-06-11
47BBI51FKFwOMlIiX6m8ya,I Want It That Way,https://i.scdn.co/image/ab67616d0000b2732160c02bc56f192df0f4986b,https://p.scdn.co/mp3-preview/4eec31d974fd622ac7858affd9759f2017dd87e4?cid=9950ac751e34487dbbe027c4fd7f8e99,213306,0,85,0.689,0.694,-5.83,0.027,0.257,0,0.148,0.482,99.039,6,1999-05-18
5ZPp1V3PufN6qhAe3rLNmb,Kryptonite,https://i.scdn.co/image/ab67616d0000b273336821647e37839df24f9b5b,,233826,0,0,0.544,0.878,-5.145,0.0288,0.00657,0.0000143,0.17,0.527,99.024,11,2000
6GC6lcKgjCdsdIz5OiCUw5,Pon de Replay,https://i.scdn.co/image/ab67616d0000b2734a8c869f3bd4d0d4519a8c50,,246960,0,0,0.779,0.64,-8.415,0.159,0.000155,0.00077,0.101,0.498,99.019,7,2005-08-29
77ZdAoTHYoF6Umo76HFD4m,The Fighter (feat. Ryan Tedder),https://i.scdn.co/image/ab67616d0000b27318b8088fe0c3dbf78398b55a,https://p.scdn.co/mp3-preview/75a4b46693cce899233dd81dc647b6eb30266731?cid=9950ac751e34487dbbe027c4fd7f8e99,228533,0,61,0.592,0.926,-3.469,0.126,0.0775,0,0.187,0.432,99.018,7,2011-11-11
3bbUkaQYGQHkx1TJi7gPSL,Kryptonite,https://i.scdn.co/image/ab67616d0000b273a9a6642f0f265090c8150282,,233826,0,0,0.547,0.87,-5.098,0.0286,0.00494,0.0000348,0.161,0.514,99.014,11,2007-01-01
6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,https://i.scdn.co/image/ab67616d0000b2732868c4713a3912fd476b42f1,https://p.scdn.co/mp3-preview/5d7e1aa0e8d9530bdb65a7994fd72666581832c6?cid=9950ac751e34487dbbe027c4fd7f8e99,233933,0,84,0.545,0.865,-5.708,0.0286,0.00664,0.000011,0.168,0.543,99.009,11,2000
1VclMTc1N2JvNQ8YEw2inZ,Sexual Healing,https://i.scdn.co/image/ab67616d0000b2735df65d7afc99eb5f1d9785a5,https://p.scdn.co/mp3-preview/ce3f796d60fa12b246092a245b7b95679e9d1704?cid=9950ac751e34487dbbe027c4fd7f8e99,245906,0,38,0.772,0.76,-7.179,0.0547,0.0319,0,0.25,0.693,99.006,8,1995
1xvGuRbLxTkpb5UdUG7HME,Could've Been,https://i.scdn.co/image/ab67616d0000b273389fee741b183fc3df0fbf64,https://p.scdn.co/mp3-preview/0bc937151fffdce422c1edb2fab80979baf8c131?cid=9950ac751e34487dbbe027c4fd7f8e99,212693,0,54,0.474,0.238,-15.595,0.0271,0.554,0.00000395,0.107,0.137,99.005,1,1987-01-01
5WHTFyqSii0lmT9R21abT8,Don't Call Me Up,https://i.scdn.co/image/ab67616d0000b273fb4278cf3d557dc89ca80ad5,https://p.scdn.co/mp3-preview/4fafac14ed05bb07f98e008f6eb5d3a04d52eaf4?cid=9950ac751e34487dbbe027c4fd7f8e99,178480,0,78,0.674,0.881,-2.853,0.147,0.296,0.00000301,0.0793,0.234,98.994,9,2019-01-18
2c5wml8wsBnPfNSbCZ574T,Take a Picture,https://i.scdn.co/image/ab67616d0000b273615484d88ae54b0a5b82cfe4,,359520,0,0,0.446,0.762,-8.971,0.0422,0.000103,0.000072,0.26,0.276,98.993,2,1999-08-23
1aKsg5b9sOngINaQXbB0P7,Love Me Harder,https://i.scdn.co/image/ab67616d0000b273be58cd5a2dbe92c2b43cc713,,236133,0,0,0.472,0.714,-4.389,0.0334,0.00937,0,0.0764,0.24,98.992,1,2014-08-22
44XBLYMVEt5vJcb5qXfQ7V,Alejandro,https://i.scdn.co/image/ab67616d0000b2739bc57d66a2e1c9ed8ddc18f1,,274213,0,0,0.626,0.799,-6.612,0.046,0.000358,0.00155,0.36,0.369,98.992,11,2009-01-01
0cv1Mnb47oMvjVKMc2cyZw,Can't Hold Us Down (feat. Lil' Kim),https://i.scdn.co/image/ab67616d0000b2737cd872c7701c4737b2f81d87,https://p.scdn.co/mp3-preview/f336f76fda99c46d27fc9ac648fb42238c674c51?cid=9950ac751e34487dbbe027c4fd7f8e99,255266,0,64,0.859,0.658,-4.481,0.192,0.0326,0.00181,0.0651,0.538,98.989,8,2002-07-19
6q4aoWgTQ8td2AvqQXuFqm,Take A Picture,https://i.scdn.co/image/ab67616d0000b2730d0d09e240043bd79c352bda,https://p.scdn.co/mp3-preview/e12b8ad5b7c03a45537aa01f6ae8960a390b69c3?cid=9950ac751e34487dbbe027c4fd7f8e99,363800,0,68,0.541,0.776,-8.042,0.0298,0.00147,0.000221,0.178,0.282,98.986,2,1999-08-24
14DYFbc6F1vPyoikkqPiAh,Something I Need,https://i.scdn.co/image/ab67616d0000b2730dcd4d3fb73a5d9ba449a5f3,,240080,0,0,0.681,0.587,-6.97,0.0316,0.13,0,0.198,0.651,98.986,7,2013-01-01
5KUcfpvGWotGdHYPP9SzqK,Onion Skin,https://i.scdn.co/image/ab67616d0000b273010d3b65c6fd0f514b503974,https://p.scdn.co/mp3-preview/07cd6b55b3b4bbcf29190362f0d5e28197090bc8?cid=9950ac751e34487dbbe027c4fd7f8e99,207447,0,26,0.517,0.928,-3.036,0.0709,0.0195,0.000024,0.164,0.451,98.979,0,2017-02-17
5RWcE4Poc4Un93zzhwKvrK,Unchained Melody,https://i.scdn.co/image/ab67616d0000b273d06422e547cf0b9a17aabd55,,215840,0,0,0.376,0.199,-16.679,0.0288,0.535,0,0.598,0.247,98.97,0,1990
6t1F0FTlVHAw6kEe164SsL,Something I Need,https://i.scdn.co/image/ab67616d0000b2736f91180b662ca15ad2fb88f0,https://p.scdn.co/mp3-preview/06c629b260651b8783b89deee322ab99ca570563?cid=9950ac751e34487dbbe027c4fd7f8e99,240080,0,50,0.683,0.595,-6.92,0.0313,0.154,0,0.225,0.632,98.969,7,2014-01-01
1W0z9ZFfzkpvAQ23Sd7Cti,Body Like A Back Road,https://i.scdn.co/image/ab67616d0000b27322cee00a83b1e282a811a150,,165386,0,0,0.731,0.466,-7.219,0.0327,0.484,0.00000142,0.105,0.653,98.959,5,2017-02-01
77hjM9bMmgfTGJXv14UFmi,Play That Song,https://i.scdn.co/image/ab67616d0000b273279d967ebbfd039a1006f984,https://p.scdn.co/mp3-preview/62266f1bcabc83dffc428e4ef6e1ad333a3dbf5f?cid=9950ac751e34487dbbe027c4fd7f8e99,243253,0,68,0.392,0.825,-2.068,0.0535,0.0231,0.00000225,0.0972,0.482,98.959,0,2017-01-27
4S1GTwPVpkSy7CsJIDKPEz,You Deserve Better,https://i.scdn.co/image/ab67616d0000b273a28b018d945932e67c61f770,https://p.scdn.co/mp3-preview/f146b20d23de482d968ae43ad1507451bf077797?cid=9950ac751e34487dbbe027c4fd7f8e99,207773,0,56,0.516,0.56,-7.116,0.486,0.0322,0,0.15,0.696,98.94,6,2018-06-01
7mldq42yDuxiUNn08nvzHO,Body Like A Back Road,https://i.scdn.co/image/ab67616d0000b27356277bb70d3a48ed654a0a57,https://p.scdn.co/mp3-preview/c8574ecce127c06b6da32aee0ffa2bcb5534779b?cid=9950ac751e34487dbbe027c4fd7f8e99,165386,0,76,0.732,0.458,-7.225,0.0311,0.447,0,0.136,0.661,98.938,5,2017-02-01
1qtpiwqMGGmngJEanFJth7,You're Beautiful,https://i.scdn.co/image/ab67616d0000b273f00aeb88c92aa950bb62d929,https://p.scdn.co/mp3-preview/f5d7c6010a962997c63209ca3d089b795977a089?cid=9950ac751e34487dbbe027c4fd7f8e99,179826,0,16,0.731,0.608,-4.436,0.0394,0.196,0,0.066,0.507,98.938,0,2015-10-23
2nyoYdCYZXrdiLwNDw9t12,Chanson d'Amour,https://i.scdn.co/image/ab67616d0000b273ef81a02a4c80a324c9581a08,,173280,0,0,0.47,0.314,-17.01,0.0265,0.0293,0.000479,0.167,0.575,98.927,2,1976
1qRA5BS78u3gME0loMl9AA,For What It's Worth,https://i.scdn.co/image/ab67616d0000b273d231bd1716b71b6444e25f89,https://p.scdn.co/mp3-preview/53ab746c37c717c20f793598064b7f720877b646?cid=9950ac751e34487dbbe027c4fd7f8e99,153693,0,82,0.653,0.519,-10.164,0.0497,0.406,0.0209,0.101,0.822,98.883,2,1966-12-05
2sqV4WwUD6Rydqciys8jtn,Million Man,https://i.scdn.co/image/ab67616d0000b27302b953f3e51720ae6b883db7,,192106,0,0,0.472,0.544,-5.611,0.0997,0.203,0,0.0986,0.312,98.873,9,2017-10-27
7aRNccA1RsVl7lD7steC5N,Tell Me (feat. Christina Aguilera),https://i.scdn.co/image/ab67616d0000b27381c54501f986b1d5cff60735,https://p.scdn.co/mp3-preview/c6cd9b840ee8d15bbd7ed662be03ee4243047d68?cid=9950ac751e34487dbbe027c4fd7f8e99,246146,1,51,0.548,0.938,-4.97,0.279,0.235,0,0.531,0.334,98.868,8,2006-10-16
50XXRUFNjs85P0MjCZ1c9X,We Don't Need Another Hero (Thunderdome),https://i.scdn.co/image/ab67616d0000b2738858cc9df4f43fd5954e5132,https://p.scdn.co/mp3-preview/cc742706b7d64f68ff3f9eeeb20123e594c5ed08?cid=9950ac751e34487dbbe027c4fd7f8e99,255186,0,72,0.69,0.674,-5.866,0.047,0.2,0.00648,0.115,0.714,98.85,8,1984-05-29
